Date,Open,High,Low,Close
06/16/2022,3799.00,3833.25,3642.00,3671.25
06/15/2022,3743.50,3843.00,3723.50,3793.50
06/14/2022,3760.75,3807.50,3708.50,3740.25
06/13/2022,3877.25,3878.50,3735.25,3753.50
06/10/2022,4026.00,4030.50,3896.50,3900.50
06/09/2022,4117.75,4145.75,4016.00,4017.50
06/08/2022,4150.75,4160.00,4105.25,4114.00
06/07/2022,4122.00,4164.00,4076.00,4158.75
06/06/2022,4110.50,4168.25,4104.50,4120.50
06/03/2022,4177.75,4189.00,4096.75,4107.00
06/02/2022,4097.75,4179.00,4072.25,4175.25
06/01/2022,4138.50,4165.00,4071.50,4099.00
05/31/2022,4175.75,4180.00,4102.75,4131.25
05/27/2022,4047.50,4168.25,4041.25,4155.75
05/26/2022,3972.25,4073.50,3960.50,4055.75
05/25/2022,3950.00,3997.75,3913.50,3976.75
05/24/2022,3951.75,3954.50,3872.00,3940.50
05/23/2022,3910.50,3982.25,3906.50,3971.75
05/20/2022,3900.50,3949.50,3807.50,3899.50
05/19/2022,3916.50,3943.50,3856.00,3897.75
05/18/2022,4091.25,4095.00,3905.50,3922.75
05/17/2022,4002.00,4091.50,4000.50,4084.75
05/16/2022,4025.00,4043.50,3979.50,4004.75
05/13/2022,3916.25,4036.00,3915.50,4019.75
05/12/2022,3939.75,3961.75,3855.00,3927.25
05/11/2022,3990.50,4050.50,3923.75,3930.25
05/10/2022,3993.25,4065.50,3953.00,3996.75
05/09/2022,4087.25,4099.00,3970.00,3987.50
05/06/2022,4146.50,4153.25,4062.00,4119.50
05/05/2022,4289.75,4300.75,4099.25,4143.25
05/04/2022,4171.25,4303.00,4142.75,4295.25
05/03/2022,4145.50,4195.75,4129.00,4169.25
05/02/2022,4144.00,4165.75,4056.00,4151.00
04/29/2022,4244.00,4279.75,4118.75,4127.50
04/28/2022,4213.00,4303.50,4182.50,4283.50
04/27/2022,4149.50,4236.25,4149.00,4180.25
04/26/2022,4294.00,4303.50,4136.75,4170.50
04/25/2022,4259.00,4296.50,4195.25,4292.75
04/22/2022,4385.75,4393.25,4247.50,4267.25
04/21/2022,4468.00,4509.00,4380.00,4390.50
04/20/2022,4441.00,4484.25,4432.75,4455.50
04/19/2022,4399.00,4467.00,4371.75,4459.25
04/18/2022,4390.00,4406.25,4355.50,4386.75
04/14/2022,4438.50,4455.75,4385.00,4387.50
04/13/2022,4396.75,4449.50,4384.00,4442.25
04/12/2022,4411.00,4466.75,4375.50,4393.00
04/11/2022,4488.75,4491.25,4403.50,4409.00
04/08/2022,4494.75,4519.75,4468.75,4483.50
04/07/2022,4471.25,4517.25,4444.50,4496.25
04/06/2022,4526.25,4528.75,4444.50,4475.75
04/05/2022,4576.25,4588.75,4507.75,4520.25
04/04/2022,4538.25,4580.00,4527.75,4577.75
04/01/2022,4541.00,4555.50,4501.25,4539.25
03/31/2022,4599.00,4614.25,4526.25,4530.75
03/30/2022,4621.25,4627.50,4574.75,4596.00
03/29/2022,4570.25,4631.00,4565.25,4625.50
03/28/2022,4535.25,4572.25,4509.75,4568.00
03/25/2022,4516.25,4539.00,4493.25,4536.50
03/24/2022,4449.25,4517.50,4445.75,4512.50
03/23/2022,4504.00,4514.00,4444.75,4447.50
03/22/2022,4456.75,4514.75,4433.00,4505.00
03/21/2022,4460.00,4473.00,4415.00,4452.25
03/18/2022,4384.25,4465.75,4364.50,4453.50
03/17/2022,4361.00,4406.75,4320.25,4402.00
03/16/2022,4249.75,4367.50,4239.00,4349.50
03/15/2022,4171.25,4263.25,4129.50,4253.75
03/14/2022,4206.75,4244.75,4152.25,4163.50
03/11/2022,4248.75,4326.75,4189.00,4192.50
03/10/2022,4270.50,4273.25,4198.00,4248.00
03/09/2022,4153.00,4298.25,4152.00,4275.25
03/08/2022,4186.50,4275.00,4138.75,4168.75
03/07/2022,4308.75,4325.25,4185.25,4198.50
03/04/2022,4366.50,4374.50,4281.25,4327.25
03/03/2022,4373.75,4418.75,4341.00,4359.25
03/02/2022,4308.75,4399.25,4278.25,4381.75
03/01/2022,4367.50,4399.00,4275.00,4303.75
02/28/2022,4299.50,4385.50,4251.50,4368.00
02/25/2022,4266.75,4384.25,4227.50,4380.00
02/24/2022,4215.50,4290.00,4101.75,4284.00
02/23/2022,4310.75,4345.50,4212.50,4222.00
02/22/2022,4266.25,4358.75,4250.00,4300.00
02/18/2022,4374.75,4411.50,4321.00,4343.50
02/17/2022,4464.25,4474.75,4367.25,4374.50
02/16/2022,4458.75,4484.50,4422.75,4470.00
02/15/2022,4393.50,4468.00,4381.75,4464.50
02/14/2022,4411.75,4428.00,4354.00,4394.00
02/11/2022,4494.50,4520.50,4393.25,4409.50
02/10/2022,4582.25,4583.75,4476.00,4497.50
02/09/2022,4519.00,4585.00,4517.25,4577.75
02/08/2022,4484.00,4523.75,4456.25,4512.50
02/07/2022,4497.00,4514.50,4462.75,4475.75
02/04/2022,4518.00,4532.50,4438.50,4492.50
02/03/2022,4545.75,4548.25,4462.00,4469.00
02/02/2022,4552.00,4586.00,4535.25,4577.25
02/01/2022,4493.25,4554.75,4474.00,4535.00
01/31/2022,4423.50,4507.75,4395.50,4504.25
01/28/2022,4348.00,4426.00,4266.25,4423.25
01/27/2022,4345.25,4422.00,4263.25,4317.75
01/26/2022,4308.75,4446.25,4294.25,4341.50
01/25/2022,4402.75,4406.75,4276.50,4349.00
01/24/2022,4389.00,4427.50,4212.75,4403.75
01/21/2022,4454.25,4487.00,4381.25,4390.00
01/20/2022,4526.00,4594.25,4437.75,4474.75
01/19/2022,4577.75,4603.00,4517.25,4524.25
01/18/2022,4656.00,4661.75,4560.00,4571.25
01/14/2022,4655.00,4667.00,4606.00,4654.75
01/13/2022,4719.25,4736.25,4642.50,4652.00
01/12/2022,4704.00,4739.50,4695.00,4716.25
01/11/2022,4663.50,4707.50,4627.25,4705.00
01/10/2022,4671.25,4681.75,4572.75,4662.25
01/07/2022,4695.00,4705.75,4653.75,4667.75
01/06/2022,4692.00,4715.75,4662.00,4687.50
01/05/2022,4783.50,4788.25,4689.50,4692.50
01/04/2022,4785.25,4808.25,4764.50,4784.25
01/03/2022,4771.00,4791.25,4747.50,4786.00
12/31/2021,4773.75,4778.50,4750.50,4758.50
12/30/2021,4784.75,4799.75,4767.25,4772.25
12/29/2021,4781.00,4796.00,4770.00,4784.50
12/28/2021,4780.50,4798.00,4770.50,4778.50
12/27/2021,4717.00,4784.25,4713.25,4782.25
12/23/2021,4689.00,4731.25,4684.25,4715.75
12/22/2021,4641.75,4690.50,4622.25,4686.00
12/21/2021,4567.75,4643.00,4565.75,4640.75
12/20/2021,4612.00,4621.50,4520.25,4558.50
12/17/2021,4664.00,4668.00,4590.00,4610.00
12/16/2021,4702.75,4743.25,4642.00,4659.25
12/15/2021,4629.00,4705.75,4602.00,4700.50
12/14/2021,4663.00,4676.75,4596.25,4628.00
12/13/2021,4704.50,4723.25,4655.50,4659.50
12/10/2021,4662.25,4705.25,4657.00,4703.50
12/09/2021,4691.75,4699.25,4655.25,4659.75
12/08/2021,4695.25,4712.00,4671.75,4699.00
12/07/2021,4594.25,4697.25,4587.25,4685.00
12/06/2021,4542.25,4611.75,4531.50,4590.00
12/03/2021,4587.25,4606.50,4492.00,4537.50
12/02/2021,4514.75,4593.75,4505.50,4575.75
12/01/2021,4587.50,4650.75,4497.75,4508.50
11/30/2021,4657.25,4667.50,4557.00,4566.25
11/29/2021,4589.00,4669.75,4588.75,4651.00
11/26/2021,4707.75,4708.50,4577.25,4595.75
11/24/2021,4686.25,4702.25,4656.25,4699.00
11/23/2021,4686.00,4695.50,4649.00,4688.50
11/22/2021,4701.00,4740.50,4674.25,4679.75
11/19/2021,4705.25,4723.50,4684.25,4694.50
11/18/2021,4685.25,4706.50,4668.00,4701.50
11/17/2021,4696.50,4701.00,4679.25,4686.25
11/16/2021,4680.75,4709.75,4670.75,4696.00
11/15/2021,4684.75,4697.50,4667.00,4679.00
11/12/2021,4647.00,4685.50,4643.75,4678.25
11/11/2021,4645.00,4661.50,4638.00,4643.00
11/10/2021,4674.75,4680.25,4625.25,4642.00
11/09/2021,4690.75,4700.50,4663.25,4678.25
11/08/2021,4678.50,4707.00,4676.25,4694.00
11/05/2021,4671.75,4711.75,4667.50,4690.25
11/04/2021,4651.50,4676.25,4650.75,4673.25
11/03/2021,4621.25,4657.00,4613.00,4652.25
11/02/2021,4605.75,4627.00,4593.25,4623.50
11/01/2021,4608.00,4619.50,4586.50,4605.75
10/29/2021,4577.00,4603.50,4559.25,4597.00
10/28/2021,4548.75,4589.75,4545.25,4587.50
10/27/2021,4563.75,4576.75,4543.75,4544.50
10/26/2021,4564.75,4590.00,4560.75,4565.25
10/25/2021,4528.75,4566.25,4522.50,4558.00
10/22/2021,4530.00,4551.50,4515.25,4536.50
10/21/2021,4525.00,4543.25,4510.25,4541.75
10/20/2021,4516.00,4532.25,4504.00,4528.00
10/19/2021,4475.75,4517.50,4471.75,4511.25
10/18/2021,4465.50,4479.75,4436.25,4477.50
10/15/2021,4433.00,4467.50,4426.25,4462.50
10/14/2021,4354.75,4437.25,4354.00,4429.00
10/13/2021,4327.50,4364.75,4318.75,4355.00
10/12/2021,4347.75,4365.00,4317.25,4340.75
10/11/2021,4381.00,4407.50,4344.00,4351.00
10/08/2021,4390.50,4407.75,4376.25,4382.25
10/07/2021,4355.25,4421.50,4355.00,4390.00
10/06/2021,4334.00,4357.50,4273.75,4354.00
10/05/2021,4295.75,4359.75,4269.00,4334.00
10/04/2021,4349.00,4362.00,4267.50,4291.25
10/01/2021,4301.00,4365.75,4260.00,4343.75
09/30/2021,4360.00,4389.00,4294.25,4297.75
09/29/2021,4347.50,4378.75,4344.25,4349.75
09/28/2021,4429.75,4442.00,4334.75,4343.50
09/27/2021,4446.00,4472.00,4425.00,4433.00
09/24/2021,4439.00,4453.00,4410.75,4445.75
09/23/2021,4386.00,4455.00,4385.75,4438.00
09/22/2021,4336.50,4406.50,4321.25,4384.00
09/21/2021,4342.50,4395.75,4329.25,4343.25
09/20/2021,4411.75,4418.00,4293.75,4348.25
09/17/2021,4459.25,4472.50,4406.50,4421.80
09/16/2021,4476.00,4478.50,4433.25,4464.20
09/15/2021,4437.00,4477.75,4427.50,4472.00
09/14/2021,4465.75,4479.50,4425.25,4434.80
09/13/2021,4451.75,4483.50,4434.50,4459.40
09/10/2021,4482.00,4509.25,4447.25,4449.00
09/09/2021,4501.75,4519.75,4476.25,4483.00
09/08/2021,4517.50,4524.75,4492.00,4512.60
09/07/2021,4545.25,4545.25,4510.75,4519.30
09/03/2021,4536.75,4549.50,4519.25,4534.40
09/02/2021,4522.50,4544.00,4516.00,4535.20
09/01/2021,4527.75,4540.00,4519.25,4521.30
08/31/2021,4529.50,4542.25,4512.50,4520.50
08/30/2021,4508.75,4534.50,4500.75,4525.20
08/27/2021,4470.00,4510.00,4462.25,4505.60
08/26/2021,4493.75,4494.25,4465.00,4466.50
08/25/2021,4483.50,4498.00,4476.25,4492.90
08/24/2021,4481.00,4492.00,4476.75,4482.50
08/23/2021,4435.00,4485.75,4433.50,4475.50
08/20/2021,4403.75,4440.50,4371.75,4436.90
08/19/2021,4389.75,4414.75,4347.75,4401.40
08/18/2021,4436.75,4449.75,4381.50,4394.50
08/17/2021,4472.00,4472.25,4411.75,4443.60
08/16/2021,4456.25,4476.50,4432.50,4474.00
08/13/2021,4455.75,4463.25,4451.00,4462.50
08/12/2021,4440.00,4456.25,4430.25,4454.60
08/11/2021,4429.25,4443.25,4420.75,4440.60
08/10/2021,4427.25,4438.25,4416.50,4429.90
08/09/2021,4428.00,4432.00,4412.25,4425.70
08/06/2021,4420.25,4433.25,4416.00,4429.40
08/05/2021,4396.25,4422.75,4393.75,4421.60
08/04/2021,4409.75,4415.00,4391.25,4394.70
08/03/2021,4383.75,4417.00,4365.25,4415.10
08/02/2021,4396.50,4419.75,4377.25,4379.70
07/30/2021,4394.25,4405.00,4370.75,4389.50
07/29/2021,4393.75,4422.50,4380.50,4411.80
07/28/2021,4380.00,4407.75,4377.50,4393.80
07/27/2021,4415.75,4416.00,4364.75,4394.60
07/26/2021,4400.50,4416.75,4375.50,4414.30
07/23/2021,4371.50,4408.25,4367.25,4403.10
07/22/2021,4355.00,4371.50,4341.50,4359.50
07/21/2021,4318.75,4355.25,4310.00,4350.50
07/20/2021,4262.75,4329.00,4252.75,4315.60
07/19/2021,4320.00,4320.75,4224.00,4251.20
07/16/2021,4347.75,4368.00,4314.25,4318.60
07/15/2021,4366.50,4370.25,4332.50,4352.00
07/14/2021,4359.50,4384.50,4350.00,4367.70
07/13/2021,4377.00,4383.75,4356.50,4361.20
07/12/2021,4362.00,4379.25,4341.75,4376.50
07/09/2021,4310.25,4364.00,4293.25,4359.90
07/08/2021,4352.25,4352.25,4279.25,4312.90
07/07/2021,4328.00,4353.25,4320.25,4349.70
07/06/2021,4341.50,4348.00,4305.25,4333.90
07/02/2021,4309.75,4347.00,4308.00,4342.80
07/01/2021,4294.25,4312.00,4286.00,4310.80
06/30/2021,4284.75,4294.25,4269.25,4288.60
06/29/2021,4280.50,4291.00,4271.75,4282.00
06/28/2021,4275.00,4282.00,4264.25,4280.40
06/25/2021,4262.00,4276.75,4253.50,4271.30
06/24/2021,4233.75,4263.75,4231.75,4256.10
06/23/2021,4237.50,4248.25,4230.50,4231.40
06/22/2021,4219.25,4245.50,4205.75,4236.20
06/21/2021,4142.50,4219.75,4126.75,4213.80
06/18/2021,4216.00,4220.00,4140.75,4153.50
06/17/2021,4204.25,4222.75,4183.00,4212.20
06/16/2021,4238.00,4241.50,4190.25,4213.00
06/15/2021,4246.25,4258.25,4228.25,4236.40
06/14/2021,4238.50,4248.50,4224.50,4245.70
06/11/2021,4230.00,4238.50,4221.50,4236.60
06/10/2021,4212.75,4239.50,4197.25,4228.70
06/09/2021,4225.50,4235.00,4217.00,4218.60
06/08/2021,4227.50,4236.75,4205.75,4225.80
06/07/2021,4232.25,4232.50,4214.00,4225.50
06/04/2021,4190.75,4232.00,4177.00,4228.30
06/03/2021,4208.00,4213.25,4165.25,4191.30
06/02/2021,4198.50,4215.00,4190.75,4206.20
06/01/2021,4192.00,4230.00,4191.75,4198.60
05/28/2021,4211.25,4217.50,4201.00,4202.40
05/27/2021,4193.00,4211.50,4177.75,4199.00
05/26/2021,4188.00,4204.25,4180.50,4193.10
05/25/2021,4199.25,4212.75,4179.25,4185.50
05/24/2021,4151.50,4206.25,4142.50,4193.80
05/21/2021,4152.50,4185.00,4147.00,4151.80
05/20/2021,4107.75,4169.25,4084.50,4154.20
05/19/2021,4114.00,4123.00,4055.50,4111.60
05/18/2021,4159.00,4179.50,4111.50,4123.10
05/17/2021,4169.00,4178.75,4136.50,4157.80
05/14/2021,4112.50,4178.25,4105.25,4168.90
05/13/2021,4053.50,4126.75,4029.25,4107.10
05/12/2021,4140.00,4150.50,4051.00,4058.70
05/11/2021,4176.75,4185.50,4103.75,4146.20
05/10/2021,4226.75,4238.25,4172.00,4183.40
05/07/2021,4197.50,4232.25,4191.75,4225.20
05/06/2021,4158.75,4197.25,4140.50,4194.20
05/05/2021,4158.25,4180.00,4153.00,4159.90
05/04/2021,4184.25,4185.50,4120.50,4158.30
05/03/2021,4181.50,4202.50,4181.00,4185.80
04/30/2021,4200.75,4201.50,4167.25,4174.40
04/29/2021,4184.75,4211.00,4168.00,4203.40
04/28/2021,4180.25,4193.75,4172.75,4176.30
04/27/2021,4181.50,4192.50,4166.75,4178.90
04/26/2021,4170.75,4186.00,4163.75,4179.40
04/23/2021,4129.00,4186.75,4127.50,4171.50
04/22/2021,4157.50,4171.75,4115.25,4127.70
04/21/2021,4121.25,4167.25,4113.00,4164.80
04/20/2021,4156.25,4167.25,4110.50,4126.60
04/19/2021,4165.00,4174.75,4141.75,4155.50
04/16/2021,4162.75,4183.50,4154.25,4176.30
04/15/2021,4123.50,4166.50,4119.50,4162.40
04/14/2021,4134.75,4144.00,4113.00,4117.90
04/13/2021,4122.75,4139.75,4101.25,4132.80
04/12/2021,4114.25,4124.50,4104.50,4120.30
04/09/2021,4098.00,4121.50,4081.00,4119.50
04/08/2021,4074.25,4098.50,4072.50,4089.00
04/07/2021,4067.00,4075.50,4056.50,4069.90
04/06/2021,4069.75,4076.00,4052.25,4064.00
04/05/2021,4030.00,4073.75,4021.00,4067.70
04/01/2021,3967.50,4015.25,3964.50,4009.90
03/31/2021,3949.50,3983.75,3941.50,3967.40
03/30/2021,3965.25,3968.50,3933.75,3947.70
03/29/2021,3962.25,3971.25,3928.75,3958.90
03/26/2021,3907.50,3968.00,3900.75,3964.80
03/25/2021,3882.75,3909.50,3843.25,3900.50
03/24/2021,3905.75,3931.50,3877.50,3880.80
03/23/2021,3933.25,3938.75,3890.50,3899.80
03/22/2021,3893.50,3944.50,3885.00,3930.00
03/19/2021,3910.75,3923.50,3875.00,3899.80
03/18/2021,3962.00,3978.50,3900.50,3906.00
03/17/2021,3957.25,3973.50,3925.00,3963.60
03/16/2021,3957.75,3970.75,3942.75,3952.40
03/15/2021,3937.50,3960.25,3913.00,3958.20
03/12/2021,3928.00,3938.50,3900.75,3932.80
03/11/2021,3898.25,3949.00,3883.25,3927.30
03/10/2021,3878.50,3916.25,3856.25,3896.50
03/09/2021,3831.25,3901.25,3826.25,3873.30
03/08/2021,3854.75,3878.75,3796.25,3819.30
03/05/2021,3765.50,3850.00,3728.50,3839.00
03/04/2021,3818.00,3835.75,3777.50,3816.70
03/03/2021,3867.50,3898.00,3813.00,3816.70
03/02/2021,3903.25,3906.50,3865.50,3867.60
03/01/2021,3817.25,3912.00,3812.50,3898.80
02/26/2021,3823.25,3858.50,3785.00,3809.20
02/25/2021,3923.50,3934.50,3810.25,3828.00
02/24/2021,3876.25,3927.75,3851.75,3922.60
02/23/2021,3878.00,3896.00,3804.75,3877.90
02/22/2021,3905.50,3914.50,3861.25,3873.60
02/19/2021,3910.50,3931.00,3890.25,3902.90
02/18/2021,3928.25,3936.00,3880.50,3909.50
02/17/2021,3929.00,3932.25,3896.50,3928.00
02/16/2021,3950.75,3959.25,3918.75,3927.70
02/12/2021,3905.25,3936.25,3890.25,3931.10
02/11/2021,3907.00,3920.50,3884.50,3911.90
02/10/2021,3912.25,3928.50,3878.25,3902.90
02/09/2021,3910.50,3913.25,3895.00,3905.50
02/08/2021,3889.00,3911.25,3885.50,3908.10
02/05/2021,3864.25,3888.25,3860.00,3880.30
02/04/2021,3832.75,3869.75,3811.25,3864.60
02/03/2021,3829.50,3843.50,3807.75,3823.60
02/02/2021,3764.75,3835.75,3760.00,3818.30
02/01/2021,3692.25,3777.00,3656.50,3765.70
01/29/2021,3770.25,3777.25,3685.50,3705.20
01/28/2021,3735.25,3823.50,3703.50,3779.30
01/27/2021,3845.25,3853.00,3706.50,3744.20
01/26/2021,3845.00,3862.25,3821.50,3842.60
01/25/2021,3835.50,3853.25,3788.50,3848.40
01/22/2021,3846.75,3849.00,3813.25,3834.20
01/21/2021,3841.50,3859.75,3836.50,3846.00
01/20/2021,3796.75,3852.50,3788.50,3845.00
01/19/2021,3769.25,3797.00,3767.75,3790.60
01/15/2021,3793.00,3797.75,3741.50,3762.30
01/14/2021,3808.50,3817.75,3786.25,3791.20
01/13/2021,3792.00,3813.50,3776.50,3803.80
01/12/2021,3794.25,3806.75,3768.00,3794.50
01/11/2021,3815.50,3820.75,3776.50,3792.00
01/08/2021,3797.75,3824.50,3775.00,3817.50
01/07/2021,3752.50,3804.00,3742.00,3795.60
01/06/2021,3717.50,3774.75,3685.50,3740.60
01/05/2021,3695.00,3730.00,3673.25,3718.20
01/04/2021,3748.75,3773.25,3721.75,3748.80
12/31/2020,3725.00,3753.00,3715.00,3748.80
12/30/2020,3724.50,3738.25,3716.50,3724.20
12/29/2020,3731.00,3747.75,3714.50,3719.90
12/28/2020,3682.00,3732.25,3676.00,3727.50
12/24/2020,3685.25,3696.00,3678.50,3695.00
12/23/2020,3674.25,3701.75,3651.00,3681.50
12/22/2020,3685.00,3695.00,3663.75,3677.30
12/21/2020,3718.25,3724.00,3596.00,3685.80
12/18/2020,3713.00,3723.00,3677.25,3706.20
12/17/2020,3697.00,3717.50,3692.00,3712.80
12/16/2020,3689.75,3704.50,3680.00,3693.70
12/15/2020,3647.00,3688.50,3636.25,3687.00
12/14/2020,3670.00,3691.50,3637.50,3639.90
12/11/2020,3662.75,3667.00,3620.75,3653.60
12/10/2020,3661.25,3673.25,3636.00,3660.80
12/09/2020,3707.75,3714.75,3659.50,3672.40
12/08/2020,3682.75,3708.00,3664.25,3702.00
12/07/2020,3694.75,3705.00,3672.25,3690.80
12/04/2020,3668.25,3700.00,3665.50,3697.90
12/03/2020,3671.00,3682.00,3655.25,3664.60
12/02/2020,3661.25,3672.75,3642.25,3667.30
12/01/2020,3631.00,3677.50,3626.00,3660.50
11/30/2020,3643.75,3652.00,3592.25,3623.20
11/27/2020,3620.50,3642.75,3612.75,3636.50
11/25/2020,3635.50,3655.00,3615.25,3627.30
11/24/2020,3576.00,3640.00,3575.25,3632.70
11/23/2020,3546.50,3588.00,3545.50,3576.00
11/20/2020,3560.00,3582.50,3542.75,3554.20
11/19/2020,3562.00,3582.75,3542.25,3580.10
11/18/2020,3604.50,3623.25,3556.50,3564.90
11/17/2020,3625.50,3630.00,3584.25,3606.80
11/16/2020,3587.00,3637.00,3586.50,3623.00
11/13/2020,3537.50,3590.00,3518.00,3581.90
11/12/2020,3574.50,3574.50,3513.00,3532.50
11/11/2020,3546.25,3576.75,3531.00,3568.10
11/10/2020,3549.50,3562.75,3506.50,3541.00
11/09/2020,3522.50,3668.00,3515.75,3544.00
11/06/2020,3508.75,3519.00,3456.75,3500.70
11/05/2020,3448.00,3522.50,3428.25,3504.80
11/04/2020,3362.75,3480.00,3319.00,3434.90
11/03/2020,3304.00,3382.75,3301.25,3361.60
11/02/2020,3260.00,3323.50,3243.25,3300.50
10/30/2020,3268.00,3296.25,3225.00,3264.70
10/29/2020,3279.00,3333.75,3250.25,3302.30
10/28/2020,3369.00,3370.25,3260.75,3263.50
10/27/2020,3394.25,3410.00,3368.25,3383.10
10/26/2020,3445.75,3446.25,3356.00,3393.50
10/23/2020,3455.75,3462.50,3431.50,3451.80
10/22/2020,3430.25,3453.00,3402.50,3449.20
10/21/2020,3437.00,3458.00,3420.50,3432.50
10/20/2020,3436.00,3469.75,3418.75,3432.20
10/19/2020,3471.00,3496.50,3410.75,3422.70
