Date,Open,High,Low,Close
10/16/2020,3478.50,3508.50,3461.25,3462.20
10/15/2020,3479.25,3486.50,3431.50,3475.40
10/14/2020,3502.00,3524.00,3472.00,3480.90
10/13/2020,3534.00,3535.75,3491.50,3504.80
10/12/2020,3467.50,3541.00,3464.25,3532.80
10/09/2020,3447.25,3480.00,3445.25,3473.30
10/08/2020,3406.25,3447.25,3405.50,3437.50
10/07/2020,3338.00,3416.75,3332.25,3406.80
10/06/2020,3392.00,3421.75,3330.50,3353.20
10/05/2020,3360.00,3400.00,3346.50,3392.90
10/02/2020,3367.00,3375.50,3300.25,3339.20
10/01/2020,3344.75,3388.00,3343.25,3367.70
09/30/2020,3330.00,3384.00,3291.25,3352.00
09/29/2020,3348.75,3363.00,3316.50,3333.70
09/28/2020,3291.00,3351.25,3287.50,3346.00
09/25/2020,3243.50,3296.25,3206.50,3287.30
09/24/2020,3228.00,3268.25,3198.00,3238.00
09/23/2020,3303.75,3319.75,3221.00,3231.20
09/22/2020,3271.50,3309.50,3256.50,3299.30
09/21/2020,3314.50,3326.25,3217.75,3275.10
09/18/2020,3345.00,3363.00,3280.75,3316.20
09/17/2020,3381.50,3386.50,3310.25,3351.00
09/16/2020,3395.75,3419.50,3373.75,3379.40
09/15/2020,3369.75,3409.00,3366.25,3395.00
09/14/2020,3340.00,3392.50,3336.25,3372.20
09/11/2020,3334.75,3364.75,3298.25,3323.30
09/10/2020,3386.50,3414.00,3316.75,3330.10
09/09/2020,3315.25,3424.00,3295.50,3400.30
09/08/2020,3432.50,3447.00,3327.50,3335.50
09/04/2020,3454.75,3484.25,3347.75,3417.60
09/03/2020,3578.75,3586.50,3424.50,3461.50
09/02/2020,3529.00,3587.00,3526.25,3579.20
09/01/2020,3493.25,3530.00,3484.25,3526.90
08/31/2020,3508.50,3524.50,3490.00,3498.90
08/28/2020,3488.00,3509.50,3480.75,3504.40
08/27/2020,3479.50,3498.25,3464.75,3485.30
08/26/2020,3444.75,3483.50,3436.75,3480.30
08/25/2020,3427.00,3448.75,3421.75,3442.90
08/24/2020,3398.75,3429.50,3393.50,3427.50
08/21/2020,3383.50,3396.25,3356.75,3392.60
08/20/2020,3370.25,3387.00,3344.75,3380.80
08/19/2020,3388.75,3395.75,3365.50,3372.70
08/18/2020,3379.25,3390.75,3365.25,3386.90
08/17/2020,3366.00,3382.75,3364.75,3379.80
08/14/2020,3369.25,3380.50,3350.00,3361.40
08/13/2020,3367.75,3382.00,3357.50,3367.70
08/12/2020,3339.50,3382.50,3326.25,3370.10
08/11/2020,3350.25,3379.00,3319.50,3329.90
08/10/2020,3347.00,3357.25,3329.00,3352.70
08/07/2020,3343.75,3347.75,3322.25,3344.80
08/06/2020,3317.00,3345.50,3300.50,3344.30
08/05/2020,3300.75,3323.25,3292.00,3316.00
08/04/2020,3290.75,3300.50,3271.00,3299.90
08/03/2020,3272.00,3295.50,3254.75,3288.40
07/31/2020,3269.25,3273.75,3212.50,3263.50
07/30/2020,3256.75,3269.00,3195.00,3248.80
07/29/2020,3215.00,3257.00,3204.25,3252.40
07/28/2020,3235.00,3246.75,3208.00,3213.00
07/27/2020,3210.75,3235.00,3192.00,3232.20
07/24/2020,3230.00,3239.00,3191.50,3203.90
07/23/2020,3267.75,3284.50,3214.25,3227.60
07/22/2020,3249.25,3271.75,3227.25,3265.60
07/21/2020,3243.75,3273.25,3239.25,3251.30
07/20/2020,3214.50,3250.50,3190.25,3245.20
07/17/2020,3198.50,3225.25,3194.75,3213.90
07/16/2020,3223.25,3228.50,3188.50,3194.50
07/15/2020,3204.00,3233.25,3192.00,3219.40
07/14/2020,3149.75,3192.25,3119.00,3183.60
07/13/2020,3183.50,3226.25,3140.50,3148.20
07/10/2020,3142.25,3181.25,3111.50,3178.40
07/09/2020,3166.25,3170.75,3105.25,3141.10
07/08/2020,3135.25,3166.25,3125.50,3163.40
07/07/2020,3170.00,3184.00,3132.50,3136.40
07/06/2020,3121.25,3174.50,3121.25,3171.90
07/02/2020,3101.75,3156.50,3095.50,3128.90
07/01/2020,3085.25,3117.75,3062.75,3103.10
06/30/2020,3046.00,3101.25,3030.25,3090.20
06/29/2020,2986.25,3051.25,2983.50,3047.70
06/26/2020,3071.25,3082.00,2992.50,3006.90
06/25/2020,3046.75,3079.50,3005.00,3070.70
06/24/2020,3113.25,3128.50,3019.75,3049.00
06/23/2020,3111.75,3145.75,3060.00,3118.50
06/22/2020,3040.25,3114.25,3027.25,3110.70
06/19/2020,3096.75,3144.75,3056.75,3059.40
06/18/2020,3104.00,3120.00,3064.50,3097.90
06/17/2020,3111.75,3147.00,3094.50,3107.10
06/16/2020,3065.25,3156.25,3060.25,3118.20
06/15/2020,2983.25,3068.25,2923.75,3061.90
06/12/2020,3000.75,3076.75,2971.00,3023.70
06/11/2020,3173.00,3177.75,2985.25,2999.40
06/10/2020,3204.75,3227.25,3179.75,3186.00
06/09/2020,3227.75,3231.00,3190.00,3205.40
06/08/2020,3192.50,3231.25,3183.25,3227.50
06/05/2020,3113.25,3210.50,3106.50,3186.80
06/04/2020,3117.75,3126.75,3087.50,3110.50
06/03/2020,3078.00,3129.50,3074.25,3117.70
06/02/2020,3052.75,3079.00,3035.00,3076.90
06/01/2020,3029.75,3059.00,3008.00,3054.00
05/29/2020,3036.00,3058.25,2992.00,3042.00
05/28/2020,3035.00,3065.50,3019.50,3038.10
05/27/2020,2994.00,3039.50,2965.50,3035.40
05/26/2020,2989.50,3019.75,2980.75,2994.40
05/22/2020,2936.75,2957.50,2903.75,2952.90
05/21/2020,2972.25,2973.50,2933.00,2936.90
05/20/2020,2913.50,2975.75,2908.50,2968.50
05/19/2020,2945.00,2976.25,2914.25,2918.80
05/18/2020,2859.75,2964.75,2850.00,2947.90
05/15/2020,2846.25,2863.50,2809.50,2846.40
05/14/2020,2820.25,2853.75,2760.25,2846.90
05/13/2020,2839.75,2876.75,2786.00,2813.10
05/12/2020,2919.25,2939.25,2838.00,2852.60
05/11/2020,2920.75,2947.00,2889.75,2922.80
05/08/2020,2882.00,2933.00,2879.75,2928.40
05/07/2020,2832.00,2895.00,2823.00,2880.00
05/06/2020,2857.75,2886.25,2832.00,2833.40
05/05/2020,2827.00,2889.75,2824.50,2858.30
05/04/2020,2789.00,2835.75,2771.00,2825.30
05/01/2020,2871.50,2879.75,2811.75,2821.70
04/30/2020,2956.50,2965.00,2878.00,2902.40
04/29/2020,2870.50,2959.75,2860.75,2941.00
04/28/2020,2867.75,2913.50,2851.00,2867.20
04/27/2020,2829.00,2881.25,2812.75,2868.90
04/24/2020,2777.00,2835.00,2755.25,2829.50
04/23/2020,2790.50,2836.75,2772.75,2780.80
04/22/2020,2737.25,2808.00,2717.25,2788.40
04/21/2020,2807.00,2833.25,2717.25,2732.10
04/20/2020,2861.50,2875.50,2804.25,2806.50
04/17/2020,2863.00,2885.00,2821.00,2870.10
04/16/2020,2767.75,2831.50,2746.00,2787.40
04/15/2020,2843.75,2845.50,2751.25,2775.10
04/14/2020,2760.00,2846.00,2752.50,2843.10
04/13/2020,2811.00,2819.50,2711.00,2759.20
04/09/2020,2737.75,2809.50,2700.75,2779.80
04/08/2020,2640.50,2752.50,2620.75,2734.90
04/07/2020,2645.50,2750.00,2623.50,2642.00
04/06/2020,2485.00,2668.50,2484.75,2644.60
04/03/2020,2513.75,2529.50,2449.00,2482.70
04/02/2020,2459.00,2525.00,2424.75,2516.40
04/01/2020,2562.00,2562.25,2434.25,2448.00
03/31/2020,2613.25,2635.75,2555.75,2569.70
03/30/2020,2459.00,2621.75,2445.00,2611.20
03/27/2020,2627.75,2634.50,2505.25,2524.10
03/26/2020,2471.00,2625.75,2402.25,2608.00
03/25/2020,2442.75,2560.75,2386.00,2467.00
03/24/2020,2233.25,2447.75,2230.50,2438.10
03/23/2020,2220.25,2386.00,2174.00,2220.40
03/20/2020,2351.00,2499.00,2260.00,2288.50
03/19/2020,2402.50,2460.00,2275.00,2389.10
03/18/2020,2467.50,2486.25,2262.00,2401.40
03/17/2020,2407.00,2542.75,2352.00,2485.50
03/16/2020,2631.50,2652.00,2350.00,2405.30
03/13/2020,2417.00,2697.25,2380.00,2683.90
03/12/2020,2727.00,2762.00,2429.75,2456.00
03/11/2020,2859.50,2869.50,2702.75,2740.30
03/10/2020,2733.00,2884.75,2695.25,2865.80
03/09/2020,2916.00,2916.00,2715.00,2747.70
03/06/2020,3024.25,3037.00,2898.00,2964.10
03/05/2020,3109.25,3113.75,2996.50,3015.50
03/04/2020,2988.25,3129.50,2976.50,3114.70
03/03/2020,3077.00,3100.00,2973.00,2997.10
03/02/2020,2900.00,3093.25,2889.25,3065.10
02/28/2020,2950.00,2980.50,2872.00,2956.90
02/27/2020,3100.25,3117.00,2944.50,2956.90
02/26/2020,3138.00,3182.00,3091.00,3110.20
02/25/2020,3223.00,3259.50,3117.25,3132.60
02/24/2020,3309.00,3312.00,3213.75,3226.30
02/21/2020,3367.00,3369.25,3328.00,3339.30
02/20/2020,3391.75,3397.50,3339.25,3369.20
02/19/2020,3372.00,3393.75,3370.75,3387.20
02/18/2020,3378.25,3379.00,3355.25,3369.30
02/14/2020,3379.50,3388.50,3365.25,3380.90
02/13/2020,3381.25,3384.75,3348.50,3377.40
02/12/2020,3360.50,3381.50,3355.50,3380.50
02/11/2020,3351.00,3374.50,3349.25,3357.60
02/10/2020,3322.25,3353.50,3303.50,3353.00
02/07/2020,3349.00,3350.00,3320.75,3325.50
02/06/2020,3337.00,3357.75,3332.50,3345.20
02/05/2020,3300.25,3338.00,3288.25,3335.00
02/04/2020,3244.25,3305.25,3236.00,3299.50
02/03/2020,3222.75,3267.25,3222.00,3245.60
01/31/2020,3292.00,3297.50,3212.75,3224.00
01/30/2020,3271.50,3295.25,3239.75,3289.70
01/29/2020,3281.75,3292.75,3265.25,3272.40
01/28/2020,3239.50,3285.00,3238.75,3278.30
01/27/2020,3269.75,3269.75,3233.00,3239.60
01/24/2020,3326.50,3337.00,3280.50,3293.50
01/23/2020,3317.25,3327.00,3301.25,3326.00
01/22/2020,3321.25,3337.50,3315.25,3319.80
01/21/2020,3325.50,3329.75,3307.25,3319.50
01/17/2020,3316.75,3330.25,3316.00,3324.90
01/16/2020,3294.25,3318.00,3294.00,3316.40
01/15/2020,3287.75,3299.00,3277.75,3293.80
01/14/2020,3289.25,3296.75,3275.25,3287.90
01/13/2020,3265.75,3291.00,3265.50,3289.70
01/10/2020,3275.50,3287.00,3260.75,3264.70
01/09/2020,3261.25,3276.75,3257.75,3275.90
01/08/2020,3231.75,3267.75,3181.00,3260.20
01/07/2020,3243.50,3254.50,3226.00,3235.30
01/06/2020,3220.25,3249.50,3208.75,3243.60
01/03/2020,3261.00,3263.50,3206.75,3235.40
01/02/2020,3237.00,3261.75,3234.25,3259.00
12/31/2019,3223.25,3236.25,3213.00,3231.10
12/30/2019,3238.25,3244.25,3217.25,3223.40
12/27/2019,3242.00,3254.00,3235.50,3237.60
12/26/2019,3227.50,3244.75,3227.00,3244.40
12/24/2019,3228.25,3231.25,3222.50,3225.70
12/23/2019,3227.00,3234.25,3224.25,3227.20
12/20/2019,3213.50,3229.50,3208.50,3225.70
12/19/2019,3199.50,3213.75,3194.50,3211.70
12/18/2019,3192.50,3203.00,3192.00,3199.30
12/17/2019,3196.50,3203.50,3192.00,3195.40
12/16/2019,3179.50,3202.50,3177.00,3198.40
12/13/2019,3175.20,3188.25,3159.75,3175.20
12/12/2019,3146.75,3165.00,3140.25,3143.10
12/11/2019,3135.50,3144.50,3129.50,3143.10
12/10/2019,3133.50,3143.00,3116.25,3136.00
12/09/2019,3146.50,3149.50,3131.25,3134.50
12/06/2019,3117.75,3151.00,3117.00,3146.10
12/05/2019,3111.00,3124.75,3103.25,3117.70
12/04/2019,3091.75,3119.50,3081.75,3111.10
12/03/2019,3114.25,3121.75,3069.50,3091.10
12/02/2019,3146.25,3158.00,3110.25,3114.20
11/29/2019,3150.00,3151.75,3139.50,3143.70
11/27/2019,3143.75,3155.00,3141.75,3153.80
11/26/2019,3131.25,3145.00,3128.00,3143.70
11/25/2019,3119.00,3133.50,3116.50,3132.70
11/22/2019,3104.00,3114.50,3097.75,3111.60
11/21/2019,3097.25,3114.50,3091.25,3103.90
11/20/2019,3116.50,3118.50,3090.75,3109.00
11/19/2019,3121.50,3132.50,3112.75,3118.50
11/18/2019,3119.00,3127.75,3111.00,3121.80
11/15/2019,3097.00,3119.50,3095.75,3118.30
11/14/2019,3096.25,3099.75,3081.75,3096.90
11/13/2019,3091.25,3097.00,3075.75,3095.60
11/12/2019,3087.75,3102.00,3081.25,3091.90
11/11/2019,3090.50,3092.25,3074.50,3087.40
11/08/2019,3086.25,3092.50,3072.50,3090.60
11/07/2019,3077.25,3097.00,3070.25,3085.90
11/06/2019,3071.50,3078.00,3063.00,3075.60
11/05/2019,3076.75,3085.75,3069.75,3071.90
11/04/2019,3064.75,3083.75,3064.75,3075.70
11/01/2019,3036.00,3065.00,3033.00,3063.20
10/31/2019,3051.75,3052.00,3020.25,3035.80
10/30/2019,3036.50,3055.00,3023.25,3047.80
10/29/2019,3038.25,3046.25,3029.50,3035.70
10/28/2019,3023.00,3042.75,3022.75,3036.30
10/25/2019,3003.75,3026.50,3000.00,3020.30
10/24/2019,3006.00,3015.25,2998.75,3004.20
10/23/2019,2992.00,3006.00,2982.00,3005.70
10/22/2019,3006.50,3014.25,2988.25,2994.50
10/21/2019,2984.75,3007.50,2983.75,3006.50
10/18/2019,2997.75,3001.25,2975.00,2988.20
10/17/2019,2992.25,3008.00,2985.25,2997.90
10/16/2019,2996.50,2997.75,2984.75,2991.40
10/15/2019,2966.75,3003.25,2966.50,2997.70
10/14/2019,2968.00,2982.50,2953.75,2965.50
10/11/2019,2949.00,2994.00,2941.75,2970.80
10/10/2019,2920.50,2954.00,2881.75,2941.10
10/09/2019,2893.50,2934.50,2888.25,2918.90
10/08/2019,2934.50,2950.00,2890.50,2892.60
10/07/2019,2929.75,2959.50,2928.00,2937.50
10/04/2019,2911.50,2953.25,2896.75,2951.00
10/03/2019,2883.75,2912.75,2855.00,2911.80
10/02/2019,2942.25,2949.00,2874.00,2880.60
10/01/2019,2984.00,2994.50,2937.00,2937.80
09/30/2019,2976.00,2987.00,2964.50,2978.50
09/27/2019,2979.75,2993.00,2946.25,2963.80
09/26/2019,2985.75,2995.00,2964.25,2980.50
09/25/2019,2971.00,2991.75,2953.75,2986.30
09/24/2019,3001.00,3012.25,2958.50,2970.20
09/23/2019,2995.75,3008.25,2982.00,2997.10
09/20/2019,3007.00,3018.00,2985.25,2989.50
09/19/2019,3010.00,3024.50,2991.25,3007.90
09/18/2019,3008.75,3013.75,2980.75,3008.60
09/17/2019,3004.25,3009.00,2993.75,3007.90
09/16/2019,2996.75,3005.25,2983.50,3001.50
09/13/2019,3012.00,3025.75,3005.75,3008.60
09/12/2019,3004.25,3023.50,3001.00,3013.70
09/11/2019,2979.00,3004.25,2972.00,3002.00
09/10/2019,2979.25,2985.00,2957.25,2978.50
09/09/2019,2980.25,2991.50,2969.50,2978.20
09/06/2019,2970.75,2988.25,2970.25,2980.80
09/05/2019,2938.00,2986.50,2936.50,2972.00
09/04/2019,2903.00,2939.50,2902.00,2938.50
09/03/2019,2899.00,2915.50,2891.00,2905.90
08/30/2019,2923.25,2946.50,2913.25,2924.80
08/29/2019,2883.25,2930.75,2875.25,2926.70
08/28/2019,2866.25,2890.50,2851.75,2889.80
08/27/2019,2882.75,2899.50,2860.00,2865.40
08/26/2019,2831.00,2888.50,2810.25,2883.30
08/23/2019,2920.25,2936.75,2834.00,2855.60
08/22/2019,2931.25,2939.75,2904.25,2922.30
08/21/2019,2893.25,2932.50,2893.00,2929.20
08/20/2019,2921.25,2932.25,2894.25,2898.20
08/19/2019,2893.00,2932.25,2892.50,2923.70
08/16/2019,2851.00,2894.75,2849.50,2891.50
08/15/2019,2836.00,2871.75,2817.75,2848.60
08/14/2019,2931.00,2936.50,2835.75,2840.70
08/13/2019,2882.25,2944.25,2866.75,2932.00
08/12/2019,2918.75,2931.00,2872.50,2880.30
08/09/2019,2928.00,2935.75,2899.00,2919.70
08/08/2019,2879.00,2940.75,2870.50,2940.10
08/07/2019,2873.75,2891.50,2823.25,2880.60
08/06/2019,2816.25,2883.75,2775.75,2876.00
08/05/2019,2929.25,2933.50,2820.50,2830.10
08/02/2019,2950.25,2961.00,2913.50,2932.40
08/01/2019,2970.25,3014.25,2965.00,2951.90
07/31/2019,3016.25,3020.75,2987.50,2982.30
07/30/2019,3022.25,3027.50,3001.50,3012.30
07/29/2019,3022.00,3027.25,3015.50,3021.80
07/26/2019,3006.50,3029.50,3006.00,3024.50
07/25/2019,3018.00,3027.75,2998.00,3006.50
07/24/2019,3003.00,3022.00,2996.00,3021.60
07/23/2019,2988.75,3008.50,2987.50,3008.00
07/22/2019,2974.50,2993.50,2972.50,2989.00
07/19/2019,3003.75,3009.75,2969.50,2976.90
07/18/2019,2980.75,3005.25,2974.50,2997.60
07/17/2019,3005.75,3013.00,2980.50,2985.00
07/16/2019,3017.25,3021.75,3004.50,3007.00
07/15/2019,3015.25,3023.50,3010.75,3017.30
07/12/2019,3003.00,3018.00,3002.25,3015.40
07/11/2019,2996.00,3006.75,2992.50,3003.90
07/10/2019,2982.25,3007.50,2971.25,2997.40
07/09/2019,2977.75,2986.25,2963.50,2982.10
07/08/2019,2990.75,2994.75,2973.25,2978.60
07/05/2019,3002.75,3004.00,2971.25,2990.40
07/03/2019,2979.00,3001.50,2973.75,3000.30
07/02/2019,2968.00,2980.00,2958.50,2979.60
07/01/2019,2970.00,2981.75,2955.50,2967.70
06/28/2019,2932.75,2955.25,2930.00,2944.20
06/27/2019,2914.75,2935.75,2914.75,2930.90
06/26/2019,2922.50,2939.00,2914.50,2917.90
06/25/2019,2951.00,2958.25,2920.00,2922.10
06/24/2019,2948.00,2961.75,2947.25,2952.10
06/21/2019,2957.75,2969.25,2947.75,2950.60
06/20/2019,2930.75,2964.50,2930.50,2960.00
06/19/2019,2924.75,2936.75,2915.25,2933.40
06/18/2019,2898.00,2936.50,2889.00,2926.20
06/17/2019,2895.00,2904.75,2892.00,2896.30
06/14/2019,2897.50,2902.75,2884.25,2894.80
06/13/2019,2886.00,2900.50,2871.50,2898.40
06/12/2019,2887.25,2891.00,2875.25,2881.00
06/11/2019,2890.25,2911.50,2879.25,2886.90
06/10/2019,2893.25,2905.75,2880.50,2889.20
06/07/2019,2840.00,2886.25,2838.00,2874.90
06/06/2019,2820.50,2853.00,2812.75,2845.70
06/05/2019,2806.50,2829.50,2801.00,2827.70
06/04/2019,2754.00,2806.25,2744.00,2804.90
06/03/2019,2741.00,2763.75,2728.75,2749.60
05/31/2019,2788.75,2791.00,2750.00,2752.60
05/30/2019,2779.50,2799.00,2776.50,2790.40
05/29/2019,2804.25,2806.00,2766.25,2780.10
05/28/2019,2830.00,2841.25,2800.50,2805.10
05/24/2019,2821.75,2842.00,2819.25,2831.80
05/23/2019,2857.75,2858.50,2805.75,2819.40
05/22/2019,2864.75,2869.50,2848.25,2857.40
05/21/2019,2848.00,2870.75,2846.25,2866.10
05/20/2019,2861.50,2876.50,2832.50,2843.90
05/17/2019,2879.75,2887.50,2852.50,2862.00
05/16/2019,2853.50,2894.00,2840.50,2878.60
05/15/2019,2840.75,2860.00,2815.00,2855.00
05/14/2019,2806.00,2853.75,2799.75,2839.20
05/13/2019,2858.50,2869.25,2802.00,2807.10
05/10/2019,2869.75,2893.00,2826.00,2886.90
05/09/2019,2884.00,2885.50,2836.25,2872.70
05/08/2019,2889.75,2899.50,2868.75,2887.20
05/07/2019,2911.75,2930.50,2862.50,2890.80
05/06/2019,2917.75,2938.25,2883.50,2932.40
05/03/2019,2918.50,2949.50,2916.50,2947.60
05/02/2019,2916.50,2932.75,2901.00,2917.60
05/01/2019,2955.00,2961.25,2916.00,2923.10
04/30/2019,2942.50,2956.50,2926.00,2948.50
04/29/2019,2939.25,2951.50,2937.75,2942.90
04/26/2019,2923.75,2942.75,2917.25,2941.50
04/25/2019,2930.00,2935.75,2914.25,2926.30
04/24/2019,2937.25,2939.75,2927.75,2930.80
04/23/2019,2911.75,2939.75,2908.00,2938.10
04/22/2019,2908.75,2915.75,2899.00,2912.60
04/18/2019,2901.00,2911.75,2889.50,2909.90
04/17/2019,2910.25,2923.50,2898.50,2900.40
04/16/2019,2910.25,2921.25,2904.50,2911.40
04/15/2019,2912.00,2914.50,2900.50,2909.50
04/12/2019,2892.00,2914.75,2890.75,2912.50
04/11/2019,2894.75,2900.00,2885.25,2891.80
04/10/2019,2882.00,2896.00,2878.00,2894.50
04/09/2019,2898.50,2900.00,2877.25,2882.60
04/08/2019,2896.25,2899.75,2884.25,2898.30
04/05/2019,2882.50,2898.00,2880.50,2896.00
04/04/2019,2880.75,2885.75,2871.00,2882.70
04/03/2019,2866.00,2889.25,2865.25,2879.80
04/02/2019,2868.50,2873.75,2862.25,2867.10
04/01/2019,2844.50,2873.50,2844.50,2870.50
03/29/2019,2820.50,2840.75,2820.25,2837.80
03/28/2019,2807.00,2824.25,2795.00,2821.00
03/27/2019,2823.50,2831.75,2791.75,2810.50
03/26/2019,2808.50,2835.00,2806.00,2823.00
03/25/2019,2813.00,2818.50,2789.50,2807.00
03/22/2019,2859.50,2864.75,2805.25,2810.70
03/21/2019,2823.75,2866.00,2813.75,2862.60
03/20/2019,2837.25,2849.25,2817.25,2827.00
03/19/2019,2841.50,2858.75,2829.00,2836.50
03/18/2019,2827.00,2842.00,2824.00,2840.60
03/15/2019,2813.50,2836.50,2812.50,2829.80
03/14/2019,2821.00,2825.00,2808.50,2812.30
03/13/2019,2797.75,2826.50,2788.25,2819.60
03/12/2019,2790.00,2803.25,2785.50,2797.20
03/11/2019,2750.50,2792.50,2741.75,2789.00
03/08/2019,2754.50,2756.75,2726.50,2751.90
03/07/2019,2775.75,2781.75,2743.75,2755.10
03/06/2019,2786.50,2792.75,2768.50,2771.40
03/05/2019,2790.50,2799.00,2783.25,2791.50
03/04/2019,2814.00,2819.75,2767.50,2791.60
03/01/2019,2785.25,2808.25,2783.00,2805.00
02/28/2019,2795.25,2795.75,2781.75,2784.70
02/27/2019,2788.00,2797.25,2775.00,2795.10
02/26/2019,2795.75,2803.50,2783.25,2791.50
02/25/2019,2799.50,2814.00,2794.50,2797.10
02/22/2019,2773.50,2795.50,2770.50,2791.20
02/21/2019,2787.00,2798.00,2764.25,2774.20
02/20/2019,2777.75,2790.75,2773.25,2787.00
02/19/2019,2777.50,2787.50,2766.00,2778.70